"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.0451388888888889,0.0555555555555556,0.118055555555556,0.118055555555556,0.0451388888888889,0.0347222222222222,0.0451388888888889,0.0347222222222222,0.0451388888888889,0.0451388888888889,0.0451388888888889,0.0347222222222222,0.128472222222222,0.107638888888889,0.0972222222222222
"2",0.0427350427350427,0.0683760683760684,0.0427350427350427,0.170940170940171,0.0555555555555556,0.094017094017094,0.0555555555555556,0.0555555555555556,0.0427350427350427,0.0427350427350427,0.0427350427350427,0.0555555555555556,0.0555555555555556,0.11965811965812,0.0555555555555556
"3",0.043859649122807,0.0833333333333333,0.043859649122807,0.135964912280702,0.0570175438596491,0.043859649122807,0.0570175438596491,0.043859649122807,0.043859649122807,0.0833333333333333,0.043859649122807,0.043859649122807,0.043859649122807,0.149122807017544,0.0833333333333333
"4",0.0497512437810945,0.0796019900497513,0.0497512437810945,0.0497512437810945,0.0497512437810945,0.0497512437810945,0.0646766169154229,0.0796019900497513,0.0646766169154229,0.0796019900497513,0.0497512437810945,0.0646766169154229,0.0945273631840796,0.109452736318408,0.0646766169154229
"5",0.043859649122807,0.0570175438596491,0.0570175438596491,0.0833333333333333,0.043859649122807,0.043859649122807,0.0833333333333333,0.0570175438596491,0.0701754385964912,0.0701754385964912,0.043859649122807,0.0570175438596491,0.0833333333333333,0.109649122807018,0.0964912280701754
"6",0.045662100456621,0.0593607305936073,0.0593607305936073,0.100456621004566,0.045662100456621,0.045662100456621,0.100456621004566,0.045662100456621,0.100456621004566,0.0730593607305936,0.0593607305936073,0.045662100456621,0.0593607305936073,0.0593607305936073,0.100456621004566
"7",0.0562770562770563,0.0432900432900433,0.0562770562770563,0.134199134199134,0.0562770562770563,0.0562770562770563,0.0952380952380952,0.0432900432900433,0.0432900432900433,0.0432900432900433,0.0432900432900433,0.0692640692640693,0.0952380952380952,0.0822510822510823,0.0822510822510823
"8",0.0456140350877193,0.0350877192982456,0.0456140350877193,0.150877192982456,0.056140350877193,0.056140350877193,0.0666666666666667,0.0456140350877193,0.0771929824561404,0.056140350877193,0.0350877192982456,0.0350877192982456,0.129824561403509,0.0456140350877193,0.119298245614035
"9",0.0416666666666667,0.0416666666666667,0.0320512820512821,0.195512820512821,0.0416666666666667,0.0416666666666667,0.0512820512820513,0.0320512820512821,0.118589743589744,0.0512820512820513,0.0320512820512821,0.0320512820512821,0.128205128205128,0.0416666666666667,0.118589743589744
"10",0.0380116959064328,0.0467836257309942,0.0467836257309942,0.230994152046784,0.0555555555555556,0.0292397660818713,0.0555555555555556,0.0380116959064328,0.0906432748538012,0.0467836257309942,0.0292397660818713,0.0292397660818713,0.0906432748538012,0.0730994152046784,0.0994152046783626
"11",0.0326797385620915,0.0326797385620915,0.0326797385620915,0.179738562091503,0.0620915032679739,0.0620915032679739,0.101307189542484,0.0326797385620915,0.0915032679738562,0.0522875816993464,0.042483660130719,0.042483660130719,0.111111111111111,0.0718954248366013,0.0522875816993464
"12",0.0350877192982456,0.0666666666666667,0.056140350877193,0.16140350877193,0.0982456140350877,0.0456140350877193,0.0982456140350877,0.0350877192982456,0.0350877192982456,0.0350877192982456,0.0456140350877193,0.0350877192982456,0.0771929824561404,0.108771929824561,0.0666666666666667
"13",0.0308641975308642,0.0308641975308642,0.104938271604938,0.179012345679012,0.114197530864198,0.0493827160493827,0.104938271604938,0.0401234567901235,0.0493827160493827,0.0493827160493827,0.0308641975308642,0.0308641975308642,0.0864197530864198,0.0493827160493827,0.0493827160493827
